"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2469.42315185666/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x192d3c8375944a670bdc4adf1abc22470321dd77931de356d4124ed857b51ad2","20464907","1722891587","2024-08-05 20:59:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000110486480005464","0.272837871692641","2420.39","","","0xce0d4c1f"
"0xcb9e57be4e9f768a270d4401929924e2e40de5934fdae906b5990044c6b9b00a","20465361","1722897047","2024-08-05 22:30:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000078713658019992","0.194377329481896","2420.39","","","0xcedc4d1f"
"0x512ee7baf59b023f24d664a39093ac35e4794b5117e085487818e5af19d68cfa","20465818","1722902543","2024-08-06 00:02:23","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000060386937921652","0.149120902573458","2462.39","","","0xceac4f1f"
"0xbe6f7b44d9dae0da67fe6db4a753fe1c1262d677928c7ee39d34d45d1c95f107","20466239","1722907619","2024-08-06 01:26:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000126045803338008","0.311260424957248","2462.39","","","0xce5a511f"
"0x310a59e80d40535556859c700e558a05597849c1f467ad4512669ee48b453d7e","20466698","1722913151","2024-08-06 02:59:11","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000065027265604148","0.160579835184815","2462.39","","","0xce2d531f"
"0x4906f9bcd1ef59b2f955eb811e6bc7abb2d7ab596cb344c5ea6d93667a43fe55","20467158","1722918731","2024-08-06 04:32:11","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000092260700647732","0.227830710186026","2462.39","","","0xce06551f"
"0x1dcefaa00f392e84992907b9fb9a1f052784d86915ffaee4e1f317f8f875a5e3","20467615","1722924227","2024-08-06 06:03:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000084727484197404","0.209228011075639","2462.39","","","0xced6561f"
"0xe27354c01da756f0fb7fc57bc1074b5ce665bc2173421fb45e878c08c25944f8","20468081","1722929831","2024-08-06 07:37:11","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000072767771735588","0.179694420232882","2462.39","","","0xceaf581f"
"0xacafc247502933430c579fdb54e47488a376449a82c1afc3b6f973b4c8fe4007","20468543","1722935399","2024-08-06 09:09:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.00011097632449432","0.274047505014231","2462.39","","","0xce835a1f"
"0x3a5b6c0f0973bcf76ffafe7d895c6e8696134d1f79cd04afa98bab595b44200b","20469037","1722941375","2024-08-06 10:49:35","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000065007799617628","0.160531765427029","2462.39","","","0xce7b5c1f"
"0x8af56840702b702673f4c301ceabfe8f9d4c3be9291845f2e16fd78a01cd9a80","20469540","1722947411","2024-08-06 12:30:11","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000078552025068764","0.193978189330031","2462.39","","","0xce795e1f"
"0x845663e8e1e111dec68ecbbde581d42d4bacda174c892538986a95e4293e6db7","20470011","1722953099","2024-08-06 14:04:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000147079127872468","0.363200603523159","2462.39","","","0xce57601f"
"0xaa938735f92ad6888fe4b6f76e1c8fc6a571b01a694a9d07a6cae3d47882c56e","20470473","1722958679","2024-08-06 15:37:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000181059727272944","0.447113082396661","2462.39","","","0xce2d621f"
"0x62f2e28d889b77f23c28f34ce9d914d8d65e73ef58fe0993f4e3ff7ae3e91d24","20470950","1722964427","2024-08-06 17:13:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000148648841090928","0.367076889686599","2462.39","","","0xce10641f"
"0x762b53c56e6245896e9b91d576f8b254907f521414b55ed682af956c5b5cad96","20471445","1722970415","2024-08-06 18:53:35","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000078865685459148","0.194752749559865","2462.39","","","0xce0a661f"
"0x162d0d2b990467eb5571f6e45d45c6d6bdb2b664e859719104737ce47f2ef4d4","20471949","1722976499","2024-08-06 20:34:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000089054277286216","0.219912694102444","2462.39","","","0xce0d681f"
"0x2efeb25037a0cb24b3dd57e7b40ecf4fb32c0a3074fde5b05c39204dc41e4264","20472442","1722982427","2024-08-06 22:13:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000066880538718656","0.165156350720495","2462.39","","","0xce016a1f"
"0xd495d7c475d937d92ebd1bb8c7b1dd2d7bc9b3c2856fefc954647c816b4b25bd","20472938","1722988415","2024-08-06 23:53:35","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000043267114364956","0.106844813926852","2462.39","","","0xcefc6b1f"
"0x9a0b37df3c720538eb97d54015fa977f877153d761bfab4491e1186d302716fe","20473409","1722994079","2024-08-07 01:27:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.00004545513046814","0.11224795154869","2343.50","","","0xceda6d1f"
"0xfeaa730eba60c1dda5cb4fb4d6897498db907b9827e5b7a1d0da7382ac4e215b","20473860","1722999515","2024-08-07 02:58:35","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000070393107084152","0.17383036836473","2343.50","","","0xcea66f1f"
"0xccf95efe7cec2900b5708e0dd46e8788624ef26f84361c601efcb2529fc4286c","20474334","1723005251","2024-08-07 04:34:11","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000044433040681484","0.109723979366245","2343.50","","","0xce8b711f"
"0x0c416814f2cd15616e33d2604b4196410a483ee9730faa0a138945a7eea29816","20474822","1723011131","2024-08-07 06:12:11","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.00004967248859124","0.122662393337544","2343.50","","","0xce7d731f"
"0xea20be2d680187bdd40292d1e554afce3546f08c3a4801ccf095b7a1627487eb","20475309","1723016987","2024-08-07 07:49:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000060030564638528","0.148240866137409","2343.50","","","0xce6a751f"
"0xdaad8aecb41f76195271fec20a705f31f8b3360980144db2c879ec42d4af66b8","20475796","1723022867","2024-08-07 09:27:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000067828439766512","0.16749711951374","2343.50","","","0xce5a771f"
"0x6e0671594ed1d997e1f19c8cab482a85b842717b190cd6ab95d98ab1bc44fa19","20476304","1723028987","2024-08-07 11:09:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000104755581382756","0.258685857952782","2343.50","","","0xce5d791f"
"0xee4546639bc1e8429aca0d185dfc82eadfdb2922037c1fa00b5fb9289968f4bb","20476816","1723035167","2024-08-07 12:52:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000103510143626096","0.25561034512229","2343.50","","","0xce667b1f"
"0x999eda868af9341244e09324f132808be4ed479354ede633ef44b3890544be79","20477319","1723041215","2024-08-07 14:33:35","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000351425760418408","0.867818908936048","2343.50","","","0xce647d1f"
"0x8661844bb9df258aa0f6f1e261a28c0fbe9c8324c958a416f3c82295b89e0bda","20477808","1723047119","2024-08-07 16:11:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.0003928368371433","0.970080380543809","2343.50","","","0xce577f1f"
"0x686909105066667a2ef9e85e05404484f8439accfda983156b9d133ebfbf01b5","20478322","1723053299","2024-08-07 17:54:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000162461395470384","0.401185931257507","2343.50","","","0xce62811f"
"0x5c516b8bb6cc55cd9050a184a2141af2d8884618a18b46991d8d6e60be86f06b","20478810","1723059167","2024-08-07 19:32:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.0001135543562806","0.280413756393493","2343.50","","","0xce52831f"
"0x1c651adaee53ac8da2cd2c40827c07a93839ed8ddacaca653ed8bd53045e2df9","20479311","1723065191","2024-08-07 21:13:11","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.00009495681759114","0.234488563786191","2343.50","","","0xce50851f"
"0x6dffc2385be416976893669c041264a34fba8e159ba6776149e2677ddf6cbbf5","20479814","1723071263","2024-08-07 22:54:23","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000050647825543032","0.12507091298716","2343.50","","","0xce52871f"
"0x6e1de1734d8b4359c76cd24980eae03702ec1e37f1d53d6c80ba5b3e13716c05","20480320","1723077371","2024-08-08 00:36:11","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.00005251716442336","0.129687101696908","2683.62","","","0xce56891f"
"0x7f17627b407cb856c3a71f62d90e91612a5f931b9a59615f6d7e0cb84be192f8","20480792","1723083059","2024-08-08 02:10:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000088982760966032","0.219736090045647","2683.62","","","0xce388b1f"
"0x8c298a88bb28dd43d290fc1775d561c9ec49cda72de2ab035cf599f38f454ff7","20481282","1723088939","2024-08-08 03:48:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.00004529049098658","0.111841387001216","2683.62","","","0xce2a8d1f"
"0xd6c23e1b92ca56891f2dda7dfa711a41df3f0facafc512f870ebe3e45db004ab","20481773","1723094891","2024-08-08 05:28:11","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000046672784906012","0.115254855608532","2683.62","","","0xce208f1f"
"0x3b3e3341e650ac31847ad948ca26e089f31011f61472d0e2bbbd9518789da347","20482282","1723101023","2024-08-08 07:10:23","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.00004682410285178","0.115628523647103","2683.62","","","0xce27911f"
"0xa6aa000c32f012f2f5589aa7b058fff2405bec326245f7831408dfc08c13b725","20482778","1723106987","2024-08-08 08:49:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.00004579160783016","0.113078856536538","2683.62","","","0xce20931f"
"0x1f3defa62c6eecb1bb1ee42af4eb1312fb7341d2d6938904019467c6d5b312e2","20483282","1723113059","2024-08-08 10:30:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000249607035467016","0.616385392248556","2683.62","","","0xce21951f"
"0x738f5c906e7f270de8c78730a496637d40eb9c6405a199d9682c5f6362a79806","20483792","1723119191","2024-08-08 12:13:11","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.00019968621538848","0.493109763386948","2683.62","","","0xce27971f"
"0xef7d4f896228ea45b459e22b9bd138314babff59b7af4276d5886edcf767c4e1","20484280","1723125083","2024-08-08 13:51:23","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000341149882353652","0.842443417737284","2683.62","","","0xce18991f"
"0x360ff105d36bb8c0c8ca9c6ba1d218ac9a996a69b7a3b204f6e976115f4899fc","20484755","1723130807","2024-08-08 15:26:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000297612113483984","0.734930243310342","2683.62","","","0xcefa9a1f"
"0x081f97b8fa378d159e150191d009500615b8ca80cf6aadcded891aca3a8a506f","20485230","1723136507","2024-08-08 17:01:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000311095053892704","0.768225328510739","2683.62","","","0xceda9c1f"
"0x74308edfc67c0c6dc3dc4d32afd17b7fc3a129a6b2d1cc166c201a007b9c2cf7","20485733","1723142567","2024-08-08 18:42:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000128409261241952","0.317096802623686","2683.62","","","0xced99e1f"
"0x02dd54fa54c4025f16ef6b6ad88a7583e44edf45d4a4cbcf9d43d42b2f54e21e","20486237","1723148627","2024-08-08 20:23:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.00010270794431144","0.253629375562274","2683.62","","","0xced8a01f"
"0x93f429dfb28feefc742dbb83b14b629cae5acbfc8ea340d8d0bd3c649bf98b0a","20486738","1723154639","2024-08-08 22:03:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000188750014065984","0.466103654647811","2683.62","","","0xced2a21f"
"0xc679c366327efc8931081896100147e83000416f4666f0fc6fceb23f217f55ac","20487195","1723160147","2024-08-08 23:35:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000124095580034964","0.306444498381421","2683.62","","","0xcea3a41f"
"0xfc9a5f3485012b275694992364b7aa15dc1bff92385cba2cdb8dbe205d0971af","20487669","1723165859","2024-08-09 01:10:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.00009509428293388","0.234828023886131","2600.21","","","0xce84a61f"
"0xc9aac92bafffaaad8684d4f4aff2dab5890d77544e9f243fb55c37b614480d03","20488135","1723171475","2024-08-09 02:44:35","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000050165475470864","0.123879786551649","2600.21","","","0xce5da81f"
"0xb1a616d6b127c4af2d917b6017dcc3709b07fbe752d21c3f8f62fa1ce62a822c","20488610","1723177187","2024-08-09 04:19:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000046176616287708","0.114029605335267","2600.21","","","0xce41aa1f"
"0x5dffa7f740a80652f083d9435449084eaa849b3ac7e56b840a5470fd6724b135","20489091","1723182983","2024-08-09 05:56:23","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000046922201558788","0.115870770865356","2600.21","","","0xce2aac1f"
"0xda61cb76f69962d8c4748375ec3c97445b528785ee12a84cdd78953bcfc2bd89","20489571","1723188767","2024-08-09 07:32:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000078408100751152","0.193622779288004","2600.21","","","0xce13ae1f"
"0x8337ce56c126ef0bf6b988d0aa4d3fa12759ad9aa8765694528b37dbca2d18f0","20490070","1723194779","2024-08-09 09:12:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000099863422809048","0.246605048308314","2600.21","","","0xce0db01f"
"0x593a2f1751faa086a426d091e582d7dbeb431d3f69aa920dcaa04bdf60e1993c","20490557","1723200659","2024-08-09 10:50:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000076598265139972","0.189153529328702","2600.21","","","0xcefcb11f"
"0x28a3f28292e9c33c71cfffa5df246c9329d09f845490147e0c38b17ac4ef9fde","20491081","1723206959","2024-08-09 12:35:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000116348126427132","0.287312757074305","2600.21","","","0xce10b41f"
"0x5e520d7da77996f505fa3e98636fee13e1d25d31fc166eae92253eff4b3830be","20491579","1723212959","2024-08-09 14:15:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000172445957489348","0.425842039868285","2600.21","","","0xce09b61f"
"0x40301278e0e38b2d7cf835acf724e446825e09971f152ef0456af7b1020a9aac","20492076","1723218959","2024-08-09 15:55:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000126002769183172","0.311154155418976","2600.21","","","0xce02b81f"
"0x1d969e812b689a19529e68e5d5454bbb3d188e4b646ecd37f6d8f833ed6ad450","20492578","1723225019","2024-08-09 17:36:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000074342044225648","0.183581965167167","2600.21","","","0xce02ba1f"
"0xb69cdc7a311534f9bc2ebc1b929ceaca3190060e095d1d663afb2c5d31b682c2","20493090","1723231187","2024-08-09 19:19:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000064714162045028","0.159806650006996","2600.21","","","0xce08bc1f"
"0x7eb6231c07dd2779ac55ecf7b7e5a63fd1b7282d06c311f26e8c56e7e6a9782c","20493620","1723237547","2024-08-09 21:05:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000151041132904736","0.372984470477614","2600.21","","","0xce22be1f"
"0x1c6af081e362745434f6205624f8f5bdaa033cc0c566dd93ecfaae74cb9c54ae","20494117","1723243559","2024-08-09 22:45:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.00007893910445172","0.194934052119908","2600.21","","","0xce1cc01f"
"0x2826f054bb751475a7f3cdd2c349b827c1dea3afafdc93e4fe5cc2f7d7524170","20494614","1723249571","2024-08-10 00:26:11","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.00005845933657978","0.14436083919229","2610.64","","","0xce17c21f"
"0xd359a48360fc1f41536c99b2ebfb2112df4be217a7eb081e4d79ad4f76d1f4a6","20495067","1723255019","2024-08-10 01:56:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000044722700918764","0.110439273062357","2610.64","","","0xcee3c31f"
"0x477c9b370a36935d9f30cd53f574df14ed3d39c7862071e08062050259325de9","20495530","1723260587","2024-08-10 03:29:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000042898825294468","0.105935352369613","2610.64","","","0xceb8c51f"
"0xceb5eefa8349aa6c9ca6da5930dfafc4e4231443744147e9a5be94fb822351da","20495998","1723266227","2024-08-10 05:03:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000039429918150912","0.0973691527576752","2610.64","","","0xce94c71f"
"0xd50418f6dc192156e05ad18f0f4f9b3d9686620aaf59e37581e87214616bbf59","20496481","1723272035","2024-08-10 06:40:35","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.00004472252644468","0.110438842212015","2610.64","","","0xce7dc91f"
"0xa022472bf73d85ad695e953e1949c39dc1cdddaadf6587926c1e1536160b7ed0","20496945","1723277627","2024-08-10 08:13:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000051283975675632","0.126641836852659","2610.64","","","0xce56cb1f"
"0xefbed42612026440187332aa23016f4ac4272cdfc81de2fe55f551915996e8f8","20497427","1723283459","2024-08-10 09:50:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000065935495599056","0.162822639361452","2610.64","","","0xce42cd1f"
"0x3e3093b9e974cc9143e38dd3130d7f6d77136ec907ddc6990b501187b05b415a","20497928","1723289519","2024-08-10 11:31:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000052051352152956","0.128536814091954","2610.64","","","0xce40cf1f"
"0xd80593649a09c07f4edcc1e81b284d6f384b00b3730c73b5f37633400ab579cf","20498432","1723295615","2024-08-10 13:13:35","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000045314546187888","0.111900789472249","2610.64","","","0xce43d11f"
"0x6d5fbb41a4dd61be13b6d8a4049d0ae819b2ec729bca6963d52b9ebaba7d1471","20498923","1723301507","2024-08-10 14:51:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000048329220263508","0.119345295429887","2610.64","","","0xce34d31f"
"0xc70e913160d5e092f0a4957a11ed31da264feac1f18307ec01cc391eac5b13a5","20499415","1723307423","2024-08-10 16:30:23","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000049160986229844","0.121399277564083","2610.64","","","0xce28d51f"
"0x35546e5dc4371d8efc1d206727bb1f025513d47523e9d9c8740924ddb28a8b1d","20499913","1723313399","2024-08-10 18:09:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000042316320662476","0.104496901945309","2610.64","","","0xce20d71f"
"0x3fde4de7f368024ec09890eab5401cec207aba488ec09b8ba8debb24c1ccde8b","20500409","1723319351","2024-08-10 19:49:11","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.00004142037840284","0.102284441386637","2610.64","","","0xce17d91f"
"0x5f827dd8e9ad4b4ab6cb325b37816870e47ea2ddbd662fe4081509d2042af41e","20500925","1723325579","2024-08-10 21:32:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000040966016162656","0.101162428751397","2610.64","","","0xce25db1f"
"0xba8a61d0d0dbd0ed45005955a005a81361fbbcd390050b9fc8ac43520361e028","20501433","1723331699","2024-08-10 23:14:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000041599798208396","0.102727504808378","2610.64","","","0xce2add1f"
"0xb81f8f7c3a99e65b77638aa9ac6550cff799df1e490e655b5dd9067e4cbe1bb8","20501921","1723337627","2024-08-11 00:53:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000040940919063252","0.101100453393084","2555.67","","","0xce1fdf1f"
"0x7e6f4d69b37ccc719b775494796963a8f7d671438aa166cd2392f1d716c834ee","20502379","1723343159","2024-08-11 02:25:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000039402504679572","0.0973014572968755","2555.67","","","0xcef3e01f"
"0xf96709a931c0456b5e768bf0326d0367ca92a360f29b137e64297efda2344f04","20502838","1723348727","2024-08-11 03:58:47","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000038649446263864","0.0954418374104256","2555.67","","","0xcec8e21f"
"0xd7fd053524a215b9932d240dd7e0bd94fcf8c5107b848679b73afb6c5ee014cf","20503307","1723354379","2024-08-11 05:32:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000040139498090032","0.0991214058874312","2555.67","","","0xcea5e41f"
"0x93dd5851f71699e03cf8117980ba139ffc00917d9bc7818752976a576bb1679b","20503790","1723360199","2024-08-11 07:09:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000039539551362256","0.0976398835479805","2555.67","","","0xce90e61f"
"0x9f1ae838db4c4392d5d3d48522f9f9f9fd7f3bddf11d7fe2d164b4d2ba138f5d","20504242","1723365659","2024-08-11 08:40:59","0x14e4e97bdc195d399ad8e7fc14451c279fe04c8e","0x5f7f7f6db967f0ef10bda0678964dba185d16c50","","0","0","0","0.000041268283476184","0.101908854653472","2555.67","","","0xce5de81f"
